# time job_id task_index job_size cpu_demand ram_demand disk_demand
4797864974.0 6251812952.0 1171.0 2.0 0.024990000000000002 0.07959 0.0003862
4797864992.0 6251812952.0 795.0 2.0 0.024990000000000002 0.07959 0.0003862
4797865014.0 6251812952.0 1087.0 2.0 0.024990000000000002 0.07959 0.0003862
4797865166.0 6251812952.0 995.0 2.0 0.024990000000000002 0.07959 0.0003862
4798705149.0 6251812952.0 1171.0 2.0 0.024990000000000002 0.07959 0.0003862
4798705152.0 6251812952.0 393.0 2.0 0.024990000000000002 0.07959 0.0003862
4798988008.0 6251812952.0 609.0 2.0 0.024990000000000002 0.07959 0.0003862
4798988028.0 6251812952.0 969.0 2.0 0.024990000000000002 0.07959 0.0003862
4798988065.0 6251812952.0 568.0 2.0 0.024990000000000002 0.07959 0.0003862
4798988134.0 6251812952.0 775.0 2.0 0.024990000000000002 0.07959 0.0003862
4798988142.0 6251812952.0 856.0 2.0 0.024990000000000002 0.07959 0.0003862
4798988308.0 6251812952.0 836.0 2.0 0.024990000000000002 0.07959 0.0003862
4798988384.0 6251812952.0 819.0 2.0 0.024990000000000002 0.07959 0.0003862
4798988420.0 6251812952.0 1118.0 2.0 0.024990000000000002 0.07959 0.0003862
4799701538.0 6218406404.0 889.0 0.0 0.04065 0.02069 3.815e-05
4799720101.0 6251951306.0 474.0 2.0 0.024990000000000002 0.033389999999999996 0.0003862
4799720958.0 6251812952.0 1182.0 2.0 0.024990000000000002 0.07959 0.0003862
4800437535.0 6251812952.0 393.0 2.0 0.024990000000000002 0.07959 0.0003862
4800437544.0 6251812952.0 1171.0 2.0 0.024990000000000002 0.07959 0.0003862
4800834552.0 6251961778.0 16.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4800834588.0 6251812952.0 191.0 2.0 0.024990000000000002 0.07959 0.0003862
4800835192.0 515042969.0 25.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4800835195.0 515042969.0 25.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4800835293.0 6251961778.0 6.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4800835492.0 6251961778.0 5.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4800835519.0 6251961778.0 49.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4800835550.0 6251961778.0 7.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4800835774.0 6251812952.0 424.0 2.0 0.024990000000000002 0.07959 0.0003862
4800835942.0 6251961778.0 33.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4801560343.0 6218406404.0 890.0 0.0 0.04065 0.02069 3.815e-05
4801595539.0 6251933641.0 118.0 2.0 0.024990000000000002 0.02545 0.0003862
4801595547.0 6251933641.0 118.0 2.0 0.024990000000000002 0.02545 0.0003862
4801595724.0 6251812952.0 784.0 2.0 0.024990000000000002 0.07959 0.0003862
4801595809.0 6251961778.0 25.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4801596103.0 515042969.0 11.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4801596106.0 515042969.0 11.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4801596415.0 6251812952.0 717.0 2.0 0.024990000000000002 0.07959 0.0003862
4801596444.0 6251812952.0 787.0 2.0 0.024990000000000002 0.07959 0.0003862
4801596487.0 6251812952.0 755.0 2.0 0.024990000000000002 0.07959 0.0003862
4801596731.0 6251961778.0 21.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4801597077.0 6250345153.0 222.0 0.0 0.06873 0.01193 0.00011540000000000001
4801597153.0 515042969.0 22.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4801597156.0 515042969.0 22.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4802371029.0 515042969.0 25.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4802411996.0 6251961778.0 10.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4802412554.0 6251961778.0 31.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4802412582.0 6251961778.0 42.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4802412637.0 515042969.0 10.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4802412640.0 515042969.0 10.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4802412939.0 6251951306.0 968.0 2.0 0.024990000000000002 0.033389999999999996 0.0003862
4802413058.0 6251961778.0 26.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4802413475.0 6251961778.0 8.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4802413561.0 6251812952.0 638.0 2.0 0.024990000000000002 0.07959 0.0003862
4802413696.0 6251812952.0 802.0 2.0 0.024990000000000002 0.07959 0.0003862
4803331954.0 6251933641.0 118.0 2.0 0.024990000000000002 0.02545 0.0003862
4803331966.0 515042969.0 11.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4803331978.0 515042969.0 22.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4803362856.0 6251812952.0 745.0 2.0 0.024990000000000002 0.07959 0.0003862
4803363072.0 6251812952.0 597.0 2.0 0.024990000000000002 0.07959 0.0003862
4803363108.0 6251961778.0 45.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4803363121.0 6251812952.0 1039.0 2.0 0.024990000000000002 0.07959 0.0003862
4803363194.0 6251812952.0 803.0 2.0 0.024990000000000002 0.07959 0.0003862
4803363254.0 6251812952.0 608.0 2.0 0.024990000000000002 0.07959 0.0003862
4803363315.0 515042969.0 16.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4803363318.0 515042969.0 16.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4803363333.0 6251961778.0 17.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4803363523.0 6251961778.0 28.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4803363589.0 6251812952.0 82.0 2.0 0.024990000000000002 0.07959 0.0003862
4803363680.0 6251961778.0 20.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4803363726.0 6251812952.0 551.0 2.0 0.024990000000000002 0.07959 0.0003862
4803363738.0 6251961778.0 32.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804111768.0 515042969.0 10.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4804130964.0 6251961778.0 29.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131147.0 515042969.0 15.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4804131150.0 515042969.0 15.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4804131239.0 515042969.0 26.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4804131242.0 515042969.0 26.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4804131272.0 6251961778.0 3.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131314.0 6251961778.0 0.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131320.0 6251961723.0 0.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131338.0 6251961778.0 1.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131348.0 6251961778.0 2.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131358.0 6251961778.0 4.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131368.0 6251961778.0 9.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131378.0 6251961778.0 11.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131388.0 6251961778.0 12.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131398.0 6251961778.0 13.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131408.0 6251961778.0 14.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131418.0 6251961778.0 15.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131428.0 6251961778.0 18.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131438.0 6251961778.0 19.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131448.0 6251961778.0 22.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131458.0 6251961778.0 23.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131468.0 6251961778.0 24.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131478.0 6251961778.0 27.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131488.0 6251961778.0 30.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131498.0 6251961778.0 34.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131508.0 6251961778.0 35.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131518.0 6251961778.0 36.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131528.0 6251961778.0 37.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131538.0 6251961778.0 38.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131548.0 6251961778.0 39.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131558.0 6251961778.0 40.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131568.0 6251961778.0 41.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131578.0 6251961778.0 43.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131588.0 6251961778.0 44.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131598.0 6251961778.0 46.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131608.0 6251961778.0 47.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131618.0 6251961778.0 48.0 2.0 0.0125 0.0046619999999999995 1.526e-05
4804131629.0 6251962157.0 0.0 0.0 0.006248 0.0046619999999999995 3.815e-05
4804131776.0 6251812952.0 557.0 2.0 0.024990000000000002 0.07959 0.0003862
4804131943.0 6251812952.0 335.0 2.0 0.024990000000000002 0.07959 0.0003862
4804132036.0 6251812952.0 570.0 2.0 0.024990000000000002 0.07959 0.0003862
4805030876.0 515042969.0 16.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4805067973.0 6251812952.0 573.0 2.0 0.024990000000000002 0.07959 0.0003862
4805067992.0 6251812952.0 559.0 2.0 0.024990000000000002 0.07959 0.0003862
4805068013.0 6251812952.0 632.0 2.0 0.024990000000000002 0.07959 0.0003862
4805068030.0 6251812952.0 837.0 2.0 0.024990000000000002 0.07959 0.0003862
4805068153.0 6251812952.0 760.0 2.0 0.024990000000000002 0.07959 0.0003862
4805068170.0 6251812952.0 643.0 2.0 0.024990000000000002 0.07959 0.0003862
4805068236.0 6251812952.0 1210.0 2.0 0.024990000000000002 0.07959 0.0003862
4805068252.0 6251812952.0 658.0 2.0 0.024990000000000002 0.07959 0.0003862
4805068327.0 6251812952.0 574.0 2.0 0.024990000000000002 0.07959 0.0003862
4805068418.0 6251812952.0 1158.0 2.0 0.024990000000000002 0.07959 0.0003862
4805068444.0 6251812952.0 577.0 2.0 0.024990000000000002 0.07959 0.0003862
4805068534.0 6251812952.0 674.0 2.0 0.024990000000000002 0.07959 0.0003862
4805068635.0 6251812952.0 854.0 2.0 0.024990000000000002 0.07959 0.0003862
4805068645.0 6251812952.0 959.0 2.0 0.024990000000000002 0.07959 0.0003862
4805068698.0 6251812952.0 1045.0 2.0 0.024990000000000002 0.07959 0.0003862
4805806982.0 515042969.0 15.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4805806994.0 515042969.0 26.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4805848619.0 515042969.0 12.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4805848622.0 515042969.0 12.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4805848780.0 6251812952.0 575.0 2.0 0.024990000000000002 0.07959 0.0003862
4805849045.0 6251812952.0 549.0 2.0 0.024990000000000002 0.07959 0.0003862
4806740619.0 515042969.0 21.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4806740622.0 515042969.0 21.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4806740915.0 515042969.0 19.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4806740918.0 515042969.0 19.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4807490630.0 515042969.0 12.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4807510588.0 6251812952.0 834.0 2.0 0.024990000000000002 0.07959 0.0003862
4807511141.0 6251959553.0 0.0 1.0 0.03125 0.0318 7.725e-05
4807511411.0 6251812952.0 905.0 2.0 0.024990000000000002 0.07959 0.0003862
4807511472.0 6251812952.0 700.0 2.0 0.024990000000000002 0.07959 0.0003862
4807511487.0 6251812952.0 629.0 2.0 0.024990000000000002 0.07959 0.0003862
4807511678.0 6167397602.0 2.0 9.0 0.03125 0.03979 0.0001001
4807511691.0 6167397602.0 2.0 9.0 0.03125 0.03979 0.0001001
4808361794.0 515042969.0 19.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4808361806.0 515042969.0 21.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4808382097.0 6251812952.0 394.0 2.0 0.024990000000000002 0.07959 0.0003862
4808391152.0 515042969.0 6.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4808391155.0 515042969.0 6.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4808391199.0 515042969.0 13.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4808391202.0 515042969.0 13.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4808391315.0 515042969.0 18.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4808391318.0 515042969.0 18.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4808391649.0 6251812952.0 1103.0 2.0 0.024990000000000002 0.07959 0.0003862
4808391883.0 5285926325.0 0.0 9.0 0.0625 0.006218 3.815e-05
4808391893.0 5285926325.0 0.0 9.0 0.0625 0.006218 3.815e-05
4809177135.0 6167397602.0 2.0 9.0 0.03125 0.03979 0.0001001
4809177143.0 6218406404.0 895.0 0.0 0.04065 0.02069 3.815e-05
4809177152.0 6218406404.0 897.0 0.0 0.04065 0.02069 3.815e-05
4809205926.0 515042969.0 2.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4809205929.0 515042969.0 2.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4809206360.0 515042969.0 0.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4809206363.0 515042969.0 0.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4810026363.0 5285926325.0 0.0 9.0 0.0625 0.006218 3.815e-05
4810026372.0 6251812952.0 394.0 2.0 0.024990000000000002 0.07959 0.0003862
4810026385.0 515042969.0 6.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4810026397.0 515042969.0 13.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4810026409.0 515042969.0 18.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4810079043.0 515042969.0 9.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4810079046.0 515042969.0 9.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4810079164.0 6251812952.0 689.0 2.0 0.024990000000000002 0.07959 0.0003862
4810079804.0 6250345153.0 1025.0 0.0 0.06873 0.01193 0.00011540000000000001
4810839726.0 515042969.0 0.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4810839738.0 515042969.0 2.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4811177987.0 515042969.0 24.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4811177990.0 515042969.0 24.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4811178118.0 6251812952.0 886.0 2.0 0.024990000000000002 0.07959 0.0003862
4811178353.0 6251812952.0 429.0 2.0 0.024990000000000002 0.07959 0.0003862
4811178494.0 6251812952.0 614.0 2.0 0.024990000000000002 0.07959 0.0003862
4811178537.0 6251812952.0 728.0 2.0 0.024990000000000002 0.07959 0.0003862
4811178589.0 515042969.0 14.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4811178592.0 515042969.0 14.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4811872674.0 515042969.0 9.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4811903496.0 6251812952.0 1157.0 2.0 0.024990000000000002 0.07959 0.0003862
4811903507.0 6251812952.0 710.0 2.0 0.024990000000000002 0.07959 0.0003862
4811903962.0 515042969.0 1.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4811903965.0 515042969.0 1.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4811904032.0 515042969.0 17.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4811904035.0 515042969.0 17.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4811904424.0 6251812952.0 695.0 2.0 0.024990000000000002 0.07959 0.0003862
4812673222.0 515042969.0 14.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4812673234.0 515042969.0 24.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4812706759.0 6251968537.0 0.0 0.0 0.0625 0.0046619999999999995 7.629e-06
4812716873.0 6238842108.0 199.0 9.0 0.03125 0.02795 0.0001926
4812716884.0 6238842108.0 199.0 9.0 0.03125 0.02795 0.0001926
4812717057.0 6251812952.0 657.0 2.0 0.024990000000000002 0.07959 0.0003862
4812717148.0 6251812952.0 750.0 2.0 0.024990000000000002 0.07959 0.0003862
4812717183.0 6251812952.0 883.0 2.0 0.024990000000000002 0.07959 0.0003862
4812717532.0 6251812952.0 1185.0 2.0 0.024990000000000002 0.07959 0.0003862
4813445541.0 515042969.0 1.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4813445553.0 515042969.0 17.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4813470568.0 6251812952.0 25.0 2.0 0.024990000000000002 0.07959 0.0003862
4813470585.0 6251812952.0 810.0 2.0 0.024990000000000002 0.07959 0.0003862
4813470674.0 6251812952.0 940.0 2.0 0.024990000000000002 0.07959 0.0003862
4813470739.0 6251812952.0 935.0 2.0 0.024990000000000002 0.07959 0.0003862
4813470855.0 6251812952.0 736.0 2.0 0.024990000000000002 0.07959 0.0003862
4813471004.0 515042969.0 8.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4813471007.0 515042969.0 8.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4813471032.0 6251812952.0 797.0 2.0 0.024990000000000002 0.07959 0.0003862
4813471080.0 6251812952.0 934.0 2.0 0.024990000000000002 0.07959 0.0003862
4813471108.0 6247759188.0 646.0 2.0 0.125 0.05566 0.0001926
4813471119.0 6247759188.0 646.0 2.0 0.125 0.05566 0.0001926
4813471273.0 6251812952.0 703.0 2.0 0.024990000000000002 0.07959 0.0003862
4814165645.0 6238842108.0 199.0 9.0 0.03125 0.02795 0.0001926
4814165656.0 6251968537.0 0.0 0.0 0.0625 0.0046619999999999995 7.629e-06
4814180781.0 6251812952.0 814.0 2.0 0.024990000000000002 0.07959 0.0003862
4814180919.0 6251812952.0 790.0 2.0 0.024990000000000002 0.07959 0.0003862
4814181041.0 6251915102.0 0.0 9.0 0.0625 0.0159 3.815e-06
4814181063.0 6251812952.0 1108.0 2.0 0.024990000000000002 0.07959 0.0003862
4814181077.0 6251812952.0 1188.0 2.0 0.024990000000000002 0.07959 0.0003862
4814181170.0 6251812952.0 650.0 2.0 0.024990000000000002 0.07959 0.0003862
4814181232.0 6251812952.0 789.0 2.0 0.024990000000000002 0.07959 0.0003862
4814181243.0 6251812952.0 961.0 2.0 0.024990000000000002 0.07959 0.0003862
4814181314.0 6251812952.0 744.0 2.0 0.024990000000000002 0.07959 0.0003862
4814181391.0 6251812952.0 1124.0 2.0 0.024990000000000002 0.07959 0.0003862
4814181419.0 6251812952.0 873.0 2.0 0.024990000000000002 0.07959 0.0003862
4814181443.0 6251812952.0 585.0 2.0 0.024990000000000002 0.07959 0.0003862
4814181488.0 6251812952.0 613.0 2.0 0.024990000000000002 0.07959 0.0003862
4814888649.0 6247759188.0 646.0 2.0 0.125 0.05566 0.0001926
4814888662.0 515042969.0 8.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4814888676.0 6218406404.0 899.0 0.0 0.04065 0.02069 3.815e-05
4814904360.0 6251812952.0 881.0 2.0 0.024990000000000002 0.07959 0.0003862
4814904444.0 515042969.0 7.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4814904447.0 515042969.0 7.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4814904454.0 6251812952.0 830.0 2.0 0.024990000000000002 0.07959 0.0003862
4814904526.0 6251812952.0 912.0 2.0 0.024990000000000002 0.07959 0.0003862
4814904595.0 6251812952.0 684.0 2.0 0.024990000000000002 0.07959 0.0003862
4814904669.0 6251812952.0 722.0 2.0 0.024990000000000002 0.07959 0.0003862
4814904690.0 6251812952.0 916.0 2.0 0.024990000000000002 0.07959 0.0003862
4814904718.0 6251812952.0 691.0 2.0 0.024990000000000002 0.07959 0.0003862
4814904827.0 6251812952.0 871.0 2.0 0.024990000000000002 0.07959 0.0003862
4814905057.0 6251812952.0 931.0 2.0 0.024990000000000002 0.07959 0.0003862
4815618048.0 6250245734.0 3909.0 2.0 0.0625 0.1184 0.001158
4815618063.0 6218406404.0 900.0 0.0 0.04065 0.02069 3.815e-05
4815633860.0 6251812952.0 1123.0 2.0 0.024990000000000002 0.07959 0.0003862
4816315883.0 515042969.0 7.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4816338235.0 6124898063.0 14.0 9.0 0.0125 0.0023309999999999997 0.0003862
4816338246.0 6124898063.0 14.0 9.0 0.0125 0.0023309999999999997 0.0003862
4816338566.0 6251500627.0 0.0 8.0 0.024990000000000002 0.033389999999999996 0.0003862
4819852581.0 6124898063.0 14.0 9.0 0.0125 0.0023309999999999997 0.0003862
4819988918.0 6251812952.0 784.0 2.0 0.024990000000000002 0.07959 0.0003862
4820000946.0 515042969.0 20.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4820000949.0 515042969.0 20.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4820726471.0 515042969.0 4.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4820726474.0 515042969.0 4.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4820726485.0 6251812952.0 247.0 2.0 0.024990000000000002 0.07959 0.0003862
4820726928.0 6251812952.0 662.0 2.0 0.024990000000000002 0.07959 0.0003862
4820727007.0 515042969.0 25.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4820727010.0 515042969.0 25.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4821410539.0 6251812952.0 784.0 2.0 0.024990000000000002 0.07959 0.0003862
4821410552.0 515042969.0 20.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4821428003.0 515042969.0 3.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4821428006.0 515042969.0 3.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4821428042.0 6251812952.0 944.0 2.0 0.024990000000000002 0.07959 0.0003862
4821428074.0 6251812952.0 604.0 2.0 0.024990000000000002 0.07959 0.0003862
4821428263.0 6251812952.0 1169.0 2.0 0.024990000000000002 0.07959 0.0003862
4821428272.0 6251812952.0 1169.0 2.0 0.024990000000000002 0.07959 0.0003862
4821428581.0 515042969.0 22.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4821428584.0 515042969.0 22.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4821428756.0 6251812952.0 712.0 2.0 0.024990000000000002 0.07959 0.0003862
4821428850.0 515042969.0 23.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4821428853.0 515042969.0 23.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
4822445676.0 515042969.0 4.0 0.0 0.015619999999999998 0.01553 0.00021549999999999998
